entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-01-23 05:45:00,2026-01-23 06:45:00,SHORT,1.17504,1.17434,1.1753,1.17426,7.0,2.69,tp
2026-01-23 16:00:00,2026-01-23 16:15:00,SHORT,1.17565,1.17624,1.17616,1.17413,-5.9,-1.16,sl
2026-01-26 05:30:00,2026-01-26 07:45:00,SHORT,1.18656,1.18414,1.18739,1.18406,24.2,2.9,tp
2026-01-26 09:30:00,2026-01-26 14:30:00,SHORT,1.18579,1.1868,1.18672,1.18301,-10.1,-1.09,sl
2026-01-27 06:45:00,2026-01-27 07:45:00,SHORT,1.18779,1.18652,1.18824,1.18644,12.7,2.82,tp
2026-01-27 10:00:00,2026-01-27 11:45:00,SHORT,1.18872,1.18947,1.18939,1.18672,-7.5,-1.12,sl
2026-01-28 07:15:00,2026-01-28 07:30:00,SHORT,1.20194,1.19931,1.20284,1.19923,26.3,2.91,tp
2026-01-28 14:45:00,2026-01-28 15:00:00,SHORT,1.19747,1.19452,1.19848,1.19444,29.5,2.92,tp
2026-01-29 05:45:00,2026-01-29 07:00:00,SHORT,1.19836,1.19914,1.19906,1.19625,-7.8,-1.11,sl
2026-01-29 14:45:00,2026-01-29 15:15:00,SHORT,1.19666,1.19392,1.1976,1.19384,27.4,2.91,tp
2026-01-30 08:00:00,2026-01-30 09:45:00,SHORT,1.19364,1.19088,1.19459,1.1908,27.6,2.92,tp
2026-01-30 12:15:00,2026-01-30 12:45:00,SHORT,1.19503,1.19232,1.19596,1.19224,27.1,2.91,tp
2026-02-02 10:15:00,2026-02-02 13:00:00,SHORT,1.1867,1.1842,1.18756,1.18412,25.0,2.91,tp
2026-02-02 13:30:00,2026-02-02 13:45:00,LONG,1.18305,1.18214,1.18222,1.18555,-9.1,-1.1,sl
